6840276|100382490
6839919|100351724
6839543|100400504
6840202|100340545
6840235|100361078
6818961|100324662
6819173|100383251
6839473|100385743
6839537|100317847
6839461|100335389
6819017|100382215
6818920|100336767
6819185|100337070
6819018|100395192
6819096|100369603
6818931|100343819
6819033|100400406
6819144|100368099
6819029|100399592
6818922|100341959
6819046|100326982
6819140|100374989
6819040|100362947
6819127|100384063
6818930|100392432
6819138|100376063
6811795|100387332
6836148|100331926
6819008|100376361
6819022|100331731
6819071|100358153
6819065|100347930
6819171|100341908
6819229|100381036
6836176|100367695
6836967|100429601
6836173|100375569
6819093|100338552
6819178|100320062
6819179|100328969
6819192|100362789
6839469|100324131
6836996|100429536
6836158|100358293
6819041|100336680
6818958|100394363
6819003|100362330
6819174|100316641
6819145|100394011
6819224|100348429
6836122|100398055
6819098|100345642
6819125|100344887
6818937|100329142
6836170|100343246
6839550|100360297
6819024|100383726
6818981|100365007
6819153|100346184
6818978|100387836
6819045|100329785
6819081|100393637
6818939|100338443
6819049|100334036
6819129|100345996
6819025|100363793
6839485|100333988
6818948|100353423
6819082|100369456
6839451|100349849
6839510|100431016
6839465|100321515
6819028|100316513
6819068|100366244
6819078|100340153
6819035|100388557
6819002|100340481
6818955|100341610
6818914|100375452
6819233|100395927
6819086|100318030
6819227|100332208
6819202|100364684
6839433|100368863
6839486|100318932
6839547|100405785
6836147|100394021
6837546|100429874
6819238|100352307
6819109|100346199
6836987|100429524
6836159|100322241
6836979|100381819
6819115|100338988
6819074|100366488
6818923|100371825
6839540|100416722
6836965|100356209
6819037|100373671
6818912|100389285
6818918|100395855
6818976|100364340
6819118|100336373
6819059|100385966
6839487|100425001
6839467|100315465
6818999|100385146
6819119|100368206
6819183|100318892
6819198|100365273
6819121|100338184
6819058|100397013
6819113|100332506
6819159|100363317
6818916|100363458
6819050|100353709
6819133|100372927
6818953|100349513
6818977|100348683
6819107|100394543
6818926|100351682
6819152|100363786
6819136|100378741
6839522|100426889
6839532|100426895
6839513|100424525
6836180|100400435
6818944|100375093
6818991|100350488
6819088|100320108
6818921|100384493
6819141|100375461
6819009|100383445
6818911|100339910
6836169|100341390
6819111|100379921
6819194|100348623
6819134|100364417
6818952|100401181
6836982|100429538
6819092|100372457
6818925|100341411
6819006|100400532
6819232|100349811
6819055|100371491
6819023|100396344
6819182|100325864
6818932|100349499
6818949|100356759
6819027|100385871
6837008|100426579
6836973|100337516
6836119|100339778
6837572|100314848
6836177|100357092
6837578|100389463
6818919|100368010
6819207|100337229
6836163|100391713
6836126|100326598
6836188|100398642
6838530|100328151
6818972|100339502
6818951|100357587
6838540|100349676
6819099|100365375
6818992|100385457
6836143|100398306
6836217|100352320
6837032|100343409
6836178|100374068
6836141|100383116
6836190|100331170
6819139|100388137
6836115|100325271
6836172|100350062
6836104|100385016
6819021|100326229
6836129|100378384
6838498|100402274
6836151|100333244
6836150|100396849
6836145|100387386
6837552|100346222
6837550|100355349
6836162|100328985
6836142|100354364
6818934|100368546
6819205|100319774
6819234|100388488
6819083|100339809
6818964|100387925
6836152|100377799
6818993|100386340
6818933|100393595
6819191|100394996
6838504|100330066
6837560|100421712
6839549|100373543
6837037|100360439
6836166|100390798
6838546|100342277
6836983|100421331
6836964|100429523
6838524|100372405
6836957|100351467
6837611|100343475
6836160|100392074
6837004|100429522
6836154|100345939
6819117|100382771
6819201|100346870
6836137|100384905
6836175|100401801
6836106|100383860
6836155|100337659
6837587|100380741
6819203|100340467
6818957|100326743
6818973|100327749
6818965|100384660
6818974|100345664
6836179|100325764
6836153|100342605
6819148|100366910
6836149|100321689
6836140|100401590
6837564|100339084
6837030|100429565
6836174|100333444
6839518|100426910
6837022|100429586
6836135|100317774
6836186|100326792
6837565|100389024
6836138|100382123
6836167|100364034
6836139|100371590
6836109|100321021
6837575|100425582
6836133|100329634
6836156|100331538
6836146|100331775
6838500|100393931
6837446|100405073
6837593|100429195
6837621|100397460
6837627|100428778
6836182|100387033
6836168|100333807
6836195|100354441
6838538|100318527
6823353|100379218
6836171|100396605
6837591|100424733
6837613|100423639
6837586|100426255
6838547|100394959
6837624|100423335
6837576|100422572
6836130|100354103
6838505|100379626
6830242|100430188
6837462|100429804
6835418|100340240
6837518|100429589
6837631|100365086
6837542|100429880
6835234|100331505
6837492|100423675
6837524|100350906
6833337|100428505
6837581|100425232
6837470|100429150
6837526|100429885
6835425|100367482
6827918|100404396
6811624|100408706
6043997|100385654
6828764|100380559
6824612|100392034
6811822|100354732
6828750|100390424
6798904|100431013
6827448|100363708
6828840|100389263
6828800|100321055
6714244|0
6713122|0
6728269|0
6733575|0
6714892|0
6730541|0
6715665|0
6730625|0
6742032|0
6828751|100359892
6743839|0
6731227|0
6741926|0
6714396|0
6722061|0
6729317|0
6742698|0
6720967|0
6731355|0
6725999|0
6726811|0
6727997|0
7294444|100358292
6719185|0
6823605|100366897
6712167|0
6712343|0
6741526|0
7297357|100428835
7295346|0
6742160|0
6733124|0
6731239|0
7297654|100438628
6725098|0
7297697|100445195
7297663|100445171
7297680|100445224
6789016|100406350
6823461|100404009
6782766|100322322
6800303|100408127
6823570|100429876
6800797|100333875
7297660|100445206
7298215|100428676
6712110|0
6741436|0
6741105|0
7298321|100316894
6729971|0
7295276|0
7298164|100427352
6739551|0
7298147|0
7295291|0
7298161|100374778
7298070|100432795
7298420|100340893
6741508|0
6738254|0
7298314|100319428
6738261|0
7298322|100314898
7298339|100350516
7298368|100346320
6723091|0
6740431|0
7294317|0
7298423|100387913
7298330|100330526
7298127|100340772
6787495|100388207
7297689|100445184
7298409|100330034
7295218|0
7298216|100318655
7298362|100349286
7298397|100324555
7298338|100330414
7298412|100391886
6744575|0
6713958|0
7298049|100428661
7298076|100323917
7298357|100394492
7298390|100318342
7298418|100347982
6739718|0
7298136|100353171
7298310|100330727
7298411|100388552
7297998|0
6787623|0
6781192|0
7294219|0
6730539|0
6734175|0
6733773|0
6731949|0
6728189|0
7294488|100315656
7229346|100424495
7294205|100420434
6743267|0
6744092|0
6719443|0
6715027|0
6742564|0
6728150|0
6736196|0
6733587|0
6734749|0
6742065|0
6728673|0
6736962|0
7294340|100375592
6732461|0
7294338|100334043
6714272|0
6718861|0
7297672|100445216
6735789|0
7294331|100341481
7294339|0
6729327|0
7293634|0
6735562|0
6735484|0
6741887|0
6743052|0
6729679|0
6734189|0
6734331|0
6734342|0
7294446|100378297
6714406|0
6787636|0
6719319|0
6741154|0
6741021|0
6739473|0
6739745|0
6723557|0
6734024|0
7297244|100438044
6743876|0
6732718|0
6731149|0
6780677|0
7294335|100331644
7297653|100431108
7298160|100358322
7298150|100424860
7294324|100426979
6740997|0
6725978|0
6736991|0
6733960|0
6733793|0
6733224|0
6718829|0
6731589|0
7294220|0
7294207|0
6744521|0
6728656|0
6735909|0
7294443|100385396
6732642|0
6780895|0
6740939|0
7294296|100424947
7298374|100386249
7297860|0
7298315|100387500
7298388|100362106
7298380|100389234
7297944|100441083
6741329|0
6732233|0
6715876|0
6787569|0
7298387|100381581
6738760|0
7298047|100401162
7298071|100315916
7298376|100332408
6720188|0
7298356|100401604
7294304|100317227
7298408|100394136
7297862|100438022
6733599|0
6729865|0
7297683|100445201
6787541|0
7297939|100441072
7297850|100438243
6726202|0
7297650|0
6787641|0
7297954|100441060
7297914|100441057
7297966|0
6721057|0
7294943|100408649
6743653|0
7294288|100366318
7298316|100389530
7298152|100430174
7298055|0
6787580|0
6787526|0
7297957|0
7297782|0
7297918|100342423
6787605|0
7297948|0
6731643|0
6740585|0
7298063|100436508
7298334|100326519
7297239|100438050
7294327|100400846
6731605|0
7297652|100438453
7297721|100445198
6719409|0
7297692|100445180
6730208|0
7297705|100445172
6730689|0
6729640|0
6740878|0
6740503|0
7297344|100353861
7295226|0
6729010|0
6741660|0
6726866|0
7297122|100430873
6728139|0
6722517|0
6733697|0
7294326|100348840
6732813|0
6739891|0
6744115|0
6729847|0
7297343|100428846
6739029|0
7297120|100395328
7297466|100388882
6740247|0
6731484|0
6744743|0
6711719|0
6733208|0
6742302|0
7297690|100445215
7295360|0
7295287|0
7297455|100437543
7298162|100424848
6731320|0
6742738|0
6728990|0
6732448|0
6780740|0
6730130|0
6738084|0
6742241|0
6741700|0
6739793|0
6742095|0
7294445|100315070
6741002|0
7298370|100352907
7298350|100394547
6735607|0
7294333|100441411
7297694|100445207
6729903|0
6739822|0
6744693|0
6715283|0
6739888|0
7295501|100386825
7226809|0
7297464|0
7297651|0
7297645|100443256
7297703|100445170
7298117|100438898
7298361|100387645
6737369|0
7294300|100375647
7298407|100394743
6787589|0
6787533|0
6740690|0
7297839|100333475
7297997|100441056
6739442|0
7295283|0
6742843|0
7298211|100428697
7298329|100396177
7298119|100363710
7298067|100425124
7298413|100375261
7298406|100384214
7298416|100359076
7294306|100444111
7297717|100445183
7297666|100445209
6727016|0
7298427|100350198
6716559|0
6715369|0
6730484|0
6739268|0
7297248|0
6729610|0
7294442|100425100
6742840|0
6731865|0
6731642|0
6738392|0
6712472|0
7297686|100445181
7298319|100355786
7298367|100397066
7298402|100322742
7298363|100354880
7295499|100446432
7297833|0
6739137|0
6738845|0
7295223|0
7298116|100429000
7298354|100388461
7297659|100445217
6713336|0
6729209|0
7297250|100438053
6787618|0
6787523|0
6737429|0
7295331|0
7298048|100440010
7297647|100329835
7297688|100445199
6735551|0
6739152|0
6738675|0
6738182|0
6719026|0
6722651|0
7298399|100336853
7297923|100352505
7295299|0
7295354|0
7294449|100374760
6741676|0
7297695|100445225
7297674|100445214
6725731|0
7294299|100438037
6731563|0
6781154|0
7298044|100428761
7298149|100435219
6724450|0
7298217|0
7298144|100424830
6744793|0
7297846|0
6733120|0
6741482|0
7297667|100445208
7297679|100445174
7298207|0
7298393|100398457
7297698|100445173
7295351|0
6741679|0
7297915|0
7297920|0
7298311|100347714
7294293|100436695
7298146|100352904
7298123|100314431
6729498|0
6713881|0
6738589|0
7298074|100438732
7298343|100341324
6742123|0
6740565|0
7295303|0
7298200|0
7295502|0
7298126|100435956
7298340|100396572
6730083|0
7297974|0
7297963|0
6740844|0
6781104|0
7295245|0
7297707|100445200
6728128|0
6714912|0
7297648|100444228
6732479|0
6738689|0
6739610|0
7298054|100425091
7298068|100362535
7298163|100320668
7298069|100427628
7298424|100361538
7298369|100341558
6738676|0
7294321|100396531
7293633|0
7298210|100389644
7298145|100421033
7298432|100427969
7294322|100351415
7298341|100315293
7298348|100334267
7297709|100445190
6741403|0
7298312|100395735
6787544|0
6787538|0
6738229|0
7298199|100439057
7298073|100411249
7298045|100427653
6734628|0
7297985|100385954
7297845|100392805
7297960|100441065
6743603|0
7297849|0
7297962|100441069
7297982|0
6742332|0
7295362|0
7298342|100321966
7298323|100329856
7295205|0
7298079|100339186
7298359|100333794
7298318|100398206
7298430|100354301
6744402|0
7297853|100438092
7298013|100425410
7297993|100441062
7297929|100425446
7297832|100438242
7298431|100387868
7298139|100387943
7298352|100336803
7298360|100326271
7298344|100347915
7298159|100385864
7297958|0
7229398|100316106
6743566|0
6743400|0
7298396|100334176
7298219|100440884
7297996|100441066
7295236|0
7298373|100384163
7293147|100333137
6713908|0
7298313|100354682
7298052|100421187
7297685|100445182
7298204|100386551
7298205|100440877
6726166|0
7297664|100445205
7298202|100359974
7298051|100435218
7298201|0
7295496|100363038
6738327|0
7298212|0
7298307|100394588
7298349|100378933
6712648|0
7295221|0
7297498|100437536
7295211|0
7294295|100378810
7294224|100435162
7298353|100333469
7298050|100375453
7298125|100349994
6740889|0
7295503|100380479
6726378|0
7298133|100389963
7297924|100425115
7297989|100441081
7297969|100441070
7297967|100441085
7297999|0
7298143|100429230
6726189|0
7298137|100336212
6738473|0
6727900|0
6735843|0
7298007|0
6735322|0
6726451|0
6712350|0
6723146|0
7229394|100353716
7229406|100431575
7229295|100331296
7297346|100320597
6736548|0
6721304|0
6781195|0
7297941|0
7295294|100353836
7295201|0
7298046|100424587
7298158|100436187
7298336|100371196
7298134|100437924
7298060|100317569
7297843|0
6739918|0
6787496|0
7297922|100441058
7298006|100441078
7295250|100419727
6738395|0
6781135|0
7297795|0
7298347|100314286
7298129|100365564
7297968|0
6719848|0
6743355|0
7297955|0
7297354|100434755
6724577|0
7298403|100365358
6734081|0
7297971|0
7295204|0
7294315|100426997
7298041|100384854
6736263|0
7297983|100425256
7298366|100380337
7298401|100351791
7298429|100315201
6720405|0
7297242|100339506
7297930|100441055
7298008|100441067
7295286|100435390
7298206|100390541
7298400|100365668
7298384|100444988
6787540|0
7297834|0
6742533|0
6740934|0
7295311|100431694
7298326|100317984
7229404|100317442
7298383|100316257
7298130|100437925
7298308|100348025
7298425|100396635
7297959|0
6742439|0
7295316|0
7229399|100332627
7229400|100385828
6736785|0
6719166|0
7297936|0
6719726|0
7295263|100342545
6780660|0
7298421|100392903
6718900|0
6715980|0
7298394|100315121
7229310|100407792
7228950|0
6780864|0
7294905|100437344
7297347|0
7229299|100437856
6743297|0
6736739|0
6736142|0
6734333|0
6734193|0
7292493|100430844
6780711|0
6743600|0
6736365|0
7295216|100430151
6733100|0
7298042|100432613
7294309|100383452
6726996|0
6727370|0
7298075|100423916
7298077|100402010
7298391|100344604
7298358|100348721
7298378|100361388
7298066|100424596
7297988|0
7295304|0
6722892|0
6741381|0
7298428|100380148
7298381|100347842
7298377|100375784
6714209|0
6723975|0
6723139|0
7298142|0
6739031|0
7297928|0
7298414|100330145
7298218|100440875
7298379|100352752
6787622|0
7298203|100423395
7297649|0
6780558|0
6719679|0
7298327|100323867
7298395|100392364
7298122|100337086
7298131|100331618
7298157|100430171
6737462|0
7298392|100346045
7297245|100428620
6715064|0
7298398|100396313
7298309|100336641
7294290|100316818
7298056|100403225
6733265|0
7298213|100440885
6737017|0
7298317|100324543
7298120|100374469
7293991|100424090
7293709|0
7297980|100435780
7297956|100441071
6787627|0
6787511|0
6723367|0
7297462|100331019
6729868|0
6737492|0
7295234|0
7295257|0
7298404|100386466
7298372|100321605
7297254|100423235
7298151|100435287
7297933|100441077
7298140|100367037
7298078|100333700
6737485|0
7294323|0
7297925|100399657
6787571|0
7297973|0
6740336|0
7298132|100435995
6739821|0
6726045|0
6734666|0
6735928|0
7298001|100423440
7298328|100336751
7298417|100359181
7298148|100430186
7298003|0
7297935|100444788
7297934|100438890
7297921|0
7295497|100360643
6735145|0
7298335|100317140
7298371|100319115
7293975|100424098
7292841|100346583
6787630|0
7298012|100441073
7298005|100425522
7297981|0
6781182|0
7297799|0
7297802|0
7297847|100411287
7295198|0
7298346|100355290
7297938|100441079
6787539|0
6722682|0
7297256|100372696
6739754|0
7297976|0
6732122|0
7297859|0
7297961|0
6781057|0
6780946|0
6736952|0
7294939|100431345
6780889|0
6780618|0
6744736|0
7229341|100365890
6716550|0
7298156|100371175
6743886|0
7297926|100425412
7295349|0
7298072|100432794
7298014|0
6787601|0
6787579|0
6787545|0
7297356|100324663
7295332|0
7229322|100338805
7228933|0
6721246|0
7297947|0
7297987|0
7295210|0
7298209|100428537
6781152|0
6744210|0
7229407|100431642
6718783|0
7297349|0
7298153|100435955
7298324|100368232
7298385|100371467
7298118|100336536
7229402|100342043
7298009|0
7297353|100365623
6725633|0
6733167|0
6735775|0
7298165|100437926
7298375|100337002
7298333|100315587
7298426|100390213
7297953|100322771
7297917|100432332
7297855|100328483
7297984|100444550
7297942|100441080
6787543|0
6780995|0
7295261|0
6737329|0
6714243|0
6712966|0
6787554|0
6712842|0
7298208|100440872
7229321|100437996
7297345|100426263
6719968|0
7295232|0
7297351|100346041
6738923|0
7297836|100314208
7229319|100436489
6780616|0
7297646|0
6716010|0
7297952|100425411
6713676|0
7297995|0
7297990|0
6727351|0
6714778|0
6712284|0
7298325|100336707
7298422|100361438
6716364|0
7298000|100424027
7298351|100383238
7298124|100375128
6741321|0
6726870|0
7298345|100357439
7298065|100405043
6787574|0
6787570|0
6719655|0
7295504|100385858
6731954|0
6736936|0
7297861|0
7297975|0
7295292|0
7295242|0
6736734|0
6716078|0
7295348|100405837
7297972|0
7297994|0
7295208|0
6736355|0
6715301|0
7229401|100342957
7295505|100430934
7297842|100431503
7295333|100442636
6713391|0
7297837|0
7297932|0
6713138|0
6787587|0
6781035|0
7297858|0
7295305|100395262
7229325|100428322
7295212|0
7295241|0
7295326|0
6737235|0
6713082|0
6787575|0
6787515|0
7297964|0
7226811|0
7297512|0
7295217|0
7298365|100373283
7229326|100427153
7297478|100421557
6715445|0
7297978|100441084
7297965|0
7297945|0
6738490|0
7229317|100346461
7294904|100431120
7294298|100368513
7297838|0
7297931|0
7297951|0
7293148|100339680
7297986|0
7297943|0
7298010|0
7295301|100405898
6715308|0
6711721|0
7295222|0
7298337|100395882
6721773|0
7294474|100325002
7229344|100428557
6731215|0
7297940|0
7297946|0
7295361|0
7295327|0
7298419|100319150
7229408|100402216
6736581|0
7229275|100351190
7228939|100371188
7294780|0
7226812|0
6715754|0
6715015|0
6713965|0
7294513|100370102
7297950|0
6781158|0
7295500|100316551
7295249|100426045
7298389|100330207
7298386|100390208
6724040|0
6729477|0
7226810|0
7297814|100374016
7295319|100418693
6719410|0
6736586|0
6743682|0
6719657|0
6718902|0
7229280|100435008
7295228|0
7298382|100332584
7295227|0
7295322|0
6735927|0
6781060|0
6719703|0
7229324|100428323
7297793|100423123
7226580|100427149
7295339|100418901
7298410|100381554
7229411|100396205
7229264|100399377
6727162|0
7229276|100430285
6781136|0
6744538|0
7297949|0
6733187|0
7229396|100429912
7293150|100397764
6787503|0
7297919|100441061
7297841|0
7297991|0
6737522|0
6736602|0
7294784|100429151
6719577|0
7294007|0
7295309|100436585
6729189|0
6728476|0
7295255|100442599
7295336|100437011
6742330|0
7297786|100361965
6737085|0
7294140|100397995
7229266|100348239
7229397|100370865
7294660|100322951
7297977|0
7295237|0
7295350|0
6780973|0
6735240|0
6735934|0
6716097|0
6713339|0
6715588|0
6715831|0
6716826|0
6726697|0
7229338|100428552
7229639|100430833
6727345|0
6744390|0
6743640|0
6780926|0
6736562|0
6713399|0
7295359|100418902
7294944|100435842
7295342|100419248
6728273|0
6743580|0
6721617|0
6714025|0
7295357|100431298
6726293|0
6726090|0
7229409|0
7295288|0
6712367|0
6735075|0
6736777|0
6736327|0
6736185|0
7295306|100431269
6744348|0
7229410|0
7297488|100373323
7229403|100389041
7229293|100352729
7295225|100437521
7229294|100425592
7229291|0
6726377|0
6724800|0
7229074|100430627
7293667|0
6728195|0
7294858|100340234
7229070|100376021
7229323|100429372
7297342|100317967
6715717|0
6739805|0
6712961|0
7294783|0
7294777|100315994
6742667|0
6712737|0
6715070|0
6727533|0
7294857|0
6736295|0
6735581|0
7294212|0
6740689|0
6738548|0
7295230|100377541
6780629|0
6735329|0
7229270|100359619
6730469|0
7295215|100405959
7294447|100380438
7295277|100430315
6714780|0
6727398|0
6726885|0
7295219|100432237
7295356|100353542
6722856|0
6716187|0
7294148|100447429
6727202|0
7229395|100361694
7228932|0
7229085|100367662
6720062|0
6715576|0
7229638|100339513
6719422|0
6728523|0
6726694|0
7294814|100429056
6732269|0
6729267|0
6727567|0
7295207|100375783
7294854|100396491
6722286|0
6722048|0
7294949|100429764
7293202|100437311
6719817|0
6722324|0
7295343|100442624
6736596|0
6712981|0
7294143|100444127
6719668|0
6715900|0
6713481|0
7229336|100428560
7294151|100374239
6722842|0
6712673|0
6727651|0
6727167|0
6742181|0
6734532|0
7295320|0
7295264|0
7229273|0
6719255|0
6736664|0
6726598|0
6724694|0
6713250|0
7294146|100444113
6736272|0
6735971|0
6715394|0
6712320|0
6725481|0
6720657|0
7294211|100315049
6713273|0
7229337|100355015
7294855|100331177
7294791|0
7229316|0
6726597|0
6725671|0
6730951|0
6732881|0
7294601|100344667
7294048|0
6733132|0
6731237|0
6729164|0
7295321|100430069
7294515|100437424
7294795|100346603
6744330|0
6721776|0
6721373|0
6724834|0
6723963|0
7294938|100327650
7294511|0
6735648|0
6719766|0
6741119|0
6734197|0
6724174|0
6721022|0
7295213|0
7295498|100430891
6726761|0
6722988|0
6725621|0
6723652|0
6743770|0
6741884|0
6739855|0
6738474|0
6736645|0
6711840|0
6720602|0
7294022|0
6716403|0
6716013|0
6713419|0
6742217|0
6731034|0
6721945|0
7297249|100435729
6724330|0
6716472|0
6713955|0
7294450|0
6716314|0
7229347|100428559
6740908|0
7297505|0
6712540|0
6718723|0
7294794|100445454
6727754|0
6725062|0
6724918|0
7294141|100380471
6727523|0
6726399|0
7294055|0
6713061|0
6744372|0
6729930|0
7229091|100441693
6723600|0
6723194|0
6714180|0
6728605|0
7229641|100431022
7229078|100314296
7294045|0
7294516|100382063
6727105|0
6724769|0
6742069|0
7294946|100402200
6726655|0
6719010|0
7295298|0
6743708|0
7294222|100385367
6730243|0
6726106|0
6720058|0
7294054|100426175
6740068|0
6738796|0
6742446|0
7294463|100378594
6712885|0
6715501|0
7293691|0
6739425|0
7294217|0
7293208|100437310
6714206|0
6712396|0
7294478|100325002
7294473|100325002
6728724|0
6713166|0
6726335|0
7228954|0
6728508|0
7294937|100362068
6734629|0
7294214|100333931
6721678|0
7294053|100346968
6720372|0
6742997|0
6730499|0
6718871|0
6725931|0
6733861|0
6730031|0
7228928|100437134
6714803|0
6713633|0
6734710|0
6715541|0
7294786|100445453
7294208|100406375
6742157|0
7229296|0
6734691|0
6731617|0
6718803|0
6713967|0
6743931|0
6743510|0
6741327|0
6723714|0
7229348|0
7294796|100445448
7295229|100328216
6734076|0
6731918|0
7229413|100436914
6712799|0
6727224|0
7225333|100431706
6730446|0
6722138|0
6731740|0
6744338|0
6742049|0
6736536|0
7226161|100436537
6721171|0
6739869|0
6734826|0
7294142|100430897
7294816|100364519
6728474|0
7295310|100413185
6733742|0
6737231|0
7294014|100445594
6723493|0
6738783|0
6738718|0
6712022|0
6742524|0
7293715|100324700
6720189|0
6713257|0
6730522|0
7293679|100389518
7293677|100368422
6718806|0
6740714|0
6727475|0
7294150|100376533
6729271|0
6736878|0
6719814|0
6719072|0
6720444|0
7294226|100393599
6726911|0
6743741|0
7294210|100390962
7294313|100445784
6711868|0
6732370|0
7294068|100335979
7293724|100431463
6724921|0
7229340|100428563
6736506|0
6719667|0
7292713|100435371
7224049|0
6711698|0
7294316|100445788
6713123|0
7293681|100379274
6716498|0
6716397|0
6725271|0
6744387|0
6724255|0
7292515|100435608
6742852|0
6741470|0
6737590|0
6730556|0
6743084|0
7293214|100437316
6723638|0
7294227|100425712
7295330|100419121
7295293|100430062
6727460|0
7229057|100435077
7229053|100435073
6716482|0
7229081|100444070
6726173|0
6723774|0
6744286|0
6741055|0
6738258|0
6718996|0
7228925|100423015
6712506|0
7293731|100367033
7294206|100363668
7293203|100437313
6731962|0
6731182|0
6730314|0
6727230|0
6726338|0
7224429|100359309
6720146|0
6723645|0
6723371|0
7229069|100436369
7293267|0
7294056|100440870
6722057|0
7294216|100382768
6739170|0
6719607|0
7229309|100433177
6743943|0
6742970|0
7295340|100444315
6740477|0
6726270|0
6723069|0
7293726|100425667
6740397|0
6720892|0
6724597|0
7294451|100424476
6734968|0
6721477|0
7229292|0
7293664|100408378
7294602|100441299
6730585|0
6727106|0
7293669|100363737
7293215|100391304
7226150|0
6722444|0
6720675|0
6726358|0
6734617|0
6712285|0
6721369|0
7294215|100372251
7293639|100399202
7294314|100445910
7293181|100440887
6712349|0
6725722|0
7294815|0
7228896|100344074
7100573|0
6724283|0
6720510|0
6733304|0
6716870|0
7229094|100437636
7229405|0
7229686|0
7228837|100321524
6720428|0
6740696|0
7293210|100437327
7294221|0
7229298|0
6739731|0
7292723|100436632
7293641|100383753
6713236|0
6723788|0
6723418|0
6714897|0
6725531|0
7228922|100423026
6721653|0
7294310|100445855
7293266|100336453
7292848|100435797
7292792|0
7292782|100347474
7292709|0
6714877|0
6714526|0
7293692|100327025
7292787|0
7226019|100322492
7228940|100423063
7228927|100423062
7228891|100421887
7228980|100327627
7228920|100393739
7292330|100405478
7225367|0
7225867|100435508
7228677|100398263
7228856|0
7225993|100399561
6715984|0
7293216|100437305
7228943|100319764
7225995|100366163
7294209|100377115
6729377|0
7225987|100397898
7225986|100389185
7294223|100375476
6723805|0
6723649|0
6722288|0
7293651|100393804
6744071|0
7293269|100344932
7294452|0
6723116|0
