"123581,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"103918,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"122241,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123582,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"103709,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"121052,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"121726,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"121727,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123583,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"121875,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123018,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123282,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123283,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123404,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"123580,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
"121745,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""A la espera de que se realice la tasación en costas.Siendo inferior a la deuda reclamada al valor de adjudicación de las fincas ejecutadas, no consta el certificado de deuda pendiente."",NO"
153272,Calificado Negativamente,,,,,,,,,,,,,,,,,SI,Litigios,,,,,,,,,,,,,,,,,,,,,,,,,,NO
"110115,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""Se suspende  la inscripción solicitada respecto de las fincas 11966 y 11968 ya que cada una de ellas tiene una vinculación ob rem, las fincas 13550 y 13548 respectivamente, cada una de ella una vivienda. Las titularidades ob rem no pueden seguir un régimen jurídico distinto que el elemento principal al que están adscritos. No obstante, estas fincas 13550 y 13548 no han sido incluidas en la ejecución, por lo que es necesario que previo paso a la inscripción de la  ejecución conste en el registro de la desvinculación de dichas fincas. De no realizar previamente esa desvinculación la titularidad de la finca """"ob rem"""" corresponde a quien ostente la titularidad de la finca principal, y por tanto deberían haber sido incluidas en la ejecución hipotecaria."",NO"
"110609,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Litigios,""Se suspende  la inscripción solicitada respecto de las fincas 11966 y 11968 ya que cada una de ellas tiene una vinculación ob rem, las fincas 13550 y 13548 respectivamente, cada una de ella una vivienda. Las titularidades ob rem no pueden seguir un régimen jurídico distinto que el elemento principal al que están adscritos. No obstante, estas fincas 13550 y 13548 no han sido incluidas en la ejecución, por lo que es necesario que previo paso a la inscripción de la  ejecución conste en el registro de la desvinculación de dichas fincas. De no realizar previamente esa desvinculación la titularidad de la finca """"ob rem"""" corresponde a quien ostente la titularidad de la finca principal, y por tanto deberían haber sido incluidas en la ejecución hipotecaria."",NO"
125706,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127683,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
105116,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125704,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125707,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125799,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127253,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125800,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125801,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127559,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125864,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127250,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
129003,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127354,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127251,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127252,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
128716,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
128715,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
128493,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
128492,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125863,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125611,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125705,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125703,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127355,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125676,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125675,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125674,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
128491,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125672,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
78296,Calificado Negativamente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI,Concursos,Proveído el escrito presentado en el juzgado. Estamos a la espera de firmeza y firma por parte del secretario judicial que acaba de llegar de vacaciones. Solicitan Plan de liquidación firme y mandamientos de cancelación de cargas,NO
105504,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125201,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125200,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
105505,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
105506,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125199,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125673,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127557,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
104891,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127352,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
104892,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127558,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
105115,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
104890,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127353,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127357,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
127356,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125702,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
125677,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
105114,Calificado Negativamente,,,,,,,,,,,,,SI,Concursos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
98364,Calificado Negativamente,,,,,,,,,,,,,SI,Daciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
97786,Calificado Negativamente,,,,,,,,,,,,,SI,Daciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
93276,Calificado Negativamente,,,,,,,,,,,,,SI,Daciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
