6935297|18/09/2018|RECEPCION_TESTIMONIO
6935298|18/09/2018|RECEPCION_TESTIMONIO
6935299|18/09/2018|RECEPCION_TESTIMONIO
6935302|18/09/2018|RECEPCION_TESTIMONIO
6935305|18/09/2018|RECEPCION_TESTIMONIO
6935434|06/09/2018|RECEPCION_TESTIMONIO
6935585|10/09/2018|RECEPCION_TESTIMONIO
6935628|10/09/2018|RECEPCION_TESTIMONIO
6948185|17/09/2018|RECEPCION_TESTIMONIO
6949204|17/09/2018|RECEPCION_TESTIMONIO
6956371|12/09/2018|RECEPCION_TESTIMONIO
6966669|20/09/2018|RECEPCION_TESTIMONIO
6826816|11/01/2017|LIQUIDACION_IMPUESTO
6848935|10/07/2017|LIQUIDACION_IMPUESTO
6849254|15/10/2015|LIQUIDACION_IMPUESTO
6849364|19/05/2017|LIQUIDACION_IMPUESTO
6850639|13/09/2018|LIQUIDACION_IMPUESTO
6850689|26/04/2017|LIQUIDACION_IMPUESTO
6850690|26/04/2017|LIQUIDACION_IMPUESTO
6850853|29/09/2017|LIQUIDACION_IMPUESTO
6850857|14/08/2017|LIQUIDACION_IMPUESTO
6850887|03/08/2017|LIQUIDACION_IMPUESTO
6850999|26/04/2017|LIQUIDACION_IMPUESTO
6851084|20/07/2012|LIQUIDACION_IMPUESTO
6851241|08/05/2017|LIQUIDACION_IMPUESTO
6851256|26/04/2017|LIQUIDACION_IMPUESTO
6851257|26/04/2017|LIQUIDACION_IMPUESTO
6851282|10/05/2017|LIQUIDACION_IMPUESTO
6851371|09/08/2017|LIQUIDACION_IMPUESTO
6851373|27/03/2018|LIQUIDACION_IMPUESTO
6851387|26/04/2017|LIQUIDACION_IMPUESTO
6851388|26/04/2017|LIQUIDACION_IMPUESTO
6851401|20/07/2012|LIQUIDACION_IMPUESTO
6851432|24/07/2017|LIQUIDACION_IMPUESTO
6851442|20/12/0216|LIQUIDACION_IMPUESTO
6851555|28/06/2017|LIQUIDACION_IMPUESTO
6851581|10/05/2017|LIQUIDACION_IMPUESTO
6851630|10/05/2017|LIQUIDACION_IMPUESTO
6851714|26/04/2017|LIQUIDACION_IMPUESTO
6851715|26/04/2017|LIQUIDACION_IMPUESTO
6851765|10/05/2017|LIQUIDACION_IMPUESTO
6851859|09/08/2017|LIQUIDACION_IMPUESTO
6851882|26/04/2017|LIQUIDACION_IMPUESTO
6851883|26/04/2017|LIQUIDACION_IMPUESTO
6853011|26/04/2017|LIQUIDACION_IMPUESTO
6853012|26/04/2017|LIQUIDACION_IMPUESTO
6853013|26/04/2017|LIQUIDACION_IMPUESTO
6853014|26/04/2017|LIQUIDACION_IMPUESTO
6853028|13/09/2018|LIQUIDACION_IMPUESTO
6853063|12/07/2017|LIQUIDACION_IMPUESTO
6853338|09/08/2017|LIQUIDACION_IMPUESTO
6853339|09/08/2017|LIQUIDACION_IMPUESTO
6854845|14/08/2017|LIQUIDACION_IMPUESTO
6855132|02/12/2016|LIQUIDACION_IMPUESTO
6855645|21/08/2012|LIQUIDACION_IMPUESTO
6855872|21/08/2012|LIQUIDACION_IMPUESTO
6855873|21/08/2012|LIQUIDACION_IMPUESTO
6856433|03/08/2017|LIQUIDACION_IMPUESTO
6856527|21/08/2012|LIQUIDACION_IMPUESTO
6856528|21/08/2012|LIQUIDACION_IMPUESTO
6856734|21/08/2012|LIQUIDACION_IMPUESTO
6856750|06/11/2012|LIQUIDACION_IMPUESTO
6857908|21/08/2012|LIQUIDACION_IMPUESTO
6857909|21/08/2012|LIQUIDACION_IMPUESTO
6857910|21/08/2012|LIQUIDACION_IMPUESTO
6857934|03/08/2017|LIQUIDACION_IMPUESTO
6862154|22/07/2014|LIQUIDACION_IMPUESTO
6862155|22/07/2014|LIQUIDACION_IMPUESTO
6862508|22/07/2014|LIQUIDACION_IMPUESTO
6862873|22/07/2014|LIQUIDACION_IMPUESTO
6863024|22/07/2014|LIQUIDACION_IMPUESTO
6865074|22/07/2015|LIQUIDACION_IMPUESTO
6866390|24/12/2015|LIQUIDACION_IMPUESTO
6867898|18/01/2017|LIQUIDACION_IMPUESTO
6867899|18/01/2017|LIQUIDACION_IMPUESTO
6868758|18/01/2017|LIQUIDACION_IMPUESTO
6868855|18/01/2017|LIQUIDACION_IMPUESTO
6868981|18/01/2017|LIQUIDACION_IMPUESTO
6869764|16/01/2017|LIQUIDACION_IMPUESTO
6869765|16/01/2017|LIQUIDACION_IMPUESTO
6869766|16/01/2017|LIQUIDACION_IMPUESTO
6869767|16/01/2017|LIQUIDACION_IMPUESTO
6870896|16/01/2017|LIQUIDACION_IMPUESTO
6870931|16/01/2017|LIQUIDACION_IMPUESTO
6871121|16/01/2017|LIQUIDACION_IMPUESTO
6871122|16/01/2017|LIQUIDACION_IMPUESTO
6871123|16/01/2017|LIQUIDACION_IMPUESTO
6871124|16/01/2017|LIQUIDACION_IMPUESTO
6871706|16/01/2017|LIQUIDACION_IMPUESTO
6871790|16/01/2017|LIQUIDACION_IMPUESTO
6871791|16/01/2017|LIQUIDACION_IMPUESTO
6871921|03/07/2017|LIQUIDACION_IMPUESTO
6872186|16/01/2017|LIQUIDACION_IMPUESTO
6872187|16/01/2017|LIQUIDACION_IMPUESTO
6872257|16/08/2017|LIQUIDACION_IMPUESTO
6872261|03/07/2017|LIQUIDACION_IMPUESTO
6872565|03/07/2017|LIQUIDACION_IMPUESTO
6872700|03/07/2017|LIQUIDACION_IMPUESTO
6872780|16/08/2017|LIQUIDACION_IMPUESTO
6872991|16/08/2017|LIQUIDACION_IMPUESTO
6873024|03/07/2017|LIQUIDACION_IMPUESTO
6873026|03/07/2017|LIQUIDACION_IMPUESTO
6873083|16/08/2017|LIQUIDACION_IMPUESTO
6873086|16/08/2017|LIQUIDACION_IMPUESTO
6873174|16/08/2017|LIQUIDACION_IMPUESTO
6873554|16/08/2017|LIQUIDACION_IMPUESTO
6873557|16/08/2017|LIQUIDACION_IMPUESTO
6874065|16/08/2017|LIQUIDACION_IMPUESTO
6874552|26/09/2018|LIQUIDACION_IMPUESTO
6874729|18/07/2017|LIQUIDACION_IMPUESTO
6874787|18/07/2017|LIQUIDACION_IMPUESTO
6874866|18/07/2017|LIQUIDACION_IMPUESTO
6874867|18/07/2017|LIQUIDACION_IMPUESTO
6875101|18/07/2017|LIQUIDACION_IMPUESTO
6875102|18/07/2017|LIQUIDACION_IMPUESTO
6875103|18/07/2017|LIQUIDACION_IMPUESTO
6875181|18/07/2017|LIQUIDACION_IMPUESTO
6875182|18/07/2017|LIQUIDACION_IMPUESTO
6875304|18/07/2017|LIQUIDACION_IMPUESTO
6875305|18/07/2017|LIQUIDACION_IMPUESTO
6875306|18/07/2017|LIQUIDACION_IMPUESTO
6875369|13/03/2015|LIQUIDACION_IMPUESTO
6875515|18/07/2017|LIQUIDACION_IMPUESTO
6875667|09/11/2016|LIQUIDACION_IMPUESTO
6876714|13/03/2015|LIQUIDACION_IMPUESTO
6876725|17/07/2015|LIQUIDACION_IMPUESTO
6876868|20/09/2018|LIQUIDACION_IMPUESTO
6877074|20/09/2018|LIQUIDACION_IMPUESTO
6878748|20/09/2018|LIQUIDACION_IMPUESTO
6878749|20/09/2018|LIQUIDACION_IMPUESTO
6879624|21/09/2018|LIQUIDACION_IMPUESTO
6879630|20/09/2018|LIQUIDACION_IMPUESTO
6881175|16/01/2017|LIQUIDACION_IMPUESTO
6882733|22/08/2017|LIQUIDACION_IMPUESTO
6883305|22/08/2017|LIQUIDACION_IMPUESTO
6883587|25/09/2017|LIQUIDACION_IMPUESTO
6883783|18/09/2018|LIQUIDACION_IMPUESTO
6883897|26/04/2017|LIQUIDACION_IMPUESTO
6883898|26/04/2017|LIQUIDACION_IMPUESTO
6884441|26/04/2017|LIQUIDACION_IMPUESTO
6884741|26/04/2017|LIQUIDACION_IMPUESTO
6884797|08/08/2017|LIQUIDACION_IMPUESTO
6885037|11/09/2018|LIQUIDACION_IMPUESTO
6885060|26/04/2017|LIQUIDACION_IMPUESTO
6885305|12/07/2016|LIQUIDACION_IMPUESTO
6885313|05/10/2017|LIQUIDACION_IMPUESTO
6885347|08/06/2016|LIQUIDACION_IMPUESTO
6885386|26/04/2017|LIQUIDACION_IMPUESTO
6885580|11/09/2018|LIQUIDACION_IMPUESTO
6885595|02/10/2017|LIQUIDACION_IMPUESTO
6934768|20/10/2017|LIQUIDACION_IMPUESTO
6935135|11/10/2017|LIQUIDACION_IMPUESTO
6935155|11/10/2017|LIQUIDACION_IMPUESTO
6935173|05/10/2017|LIQUIDACION_IMPUESTO
6935218|28/09/2018|LIQUIDACION_IMPUESTO
6935232|19/10/2017|LIQUIDACION_IMPUESTO
6935342|25/10/2017|LIQUIDACION_IMPUESTO
6935351|25/10/2017|LIQUIDACION_IMPUESTO
6935365|25/10/2017|LIQUIDACION_IMPUESTO
6935374|25/10/2017|LIQUIDACION_IMPUESTO
6935375|25/10/2017|LIQUIDACION_IMPUESTO
6935391|25/10/2017|LIQUIDACION_IMPUESTO
6935418|20/10/2017|LIQUIDACION_IMPUESTO
6935427|20/10/2017|LIQUIDACION_IMPUESTO
6935434|12/09/2018|LIQUIDACION_IMPUESTO
6935443|20/10/2017|LIQUIDACION_IMPUESTO
6935450|26/10/2017|LIQUIDACION_IMPUESTO
6935455|20/10/2017|LIQUIDACION_IMPUESTO
6935457|20/10/2017|LIQUIDACION_IMPUESTO
6935585|12/09/2018|LIQUIDACION_IMPUESTO
6935628|12/09/2018|LIQUIDACION_IMPUESTO
6948066|07/09/2018|LIQUIDACION_IMPUESTO
6949218|07/09/2018|LIQUIDACION_IMPUESTO
6949694|07/09/2018|LIQUIDACION_IMPUESTO
6965211|10/09/2018|LIQUIDACION_IMPUESTO
6971926|20/10/2017|LIQUIDACION_IMPUESTO
6971928|20/10/2017|LIQUIDACION_IMPUESTO
7007808|10/07/2018|LIQUIDACION_IMPUESTO
7008853|05/07/2018|LIQUIDACION_IMPUESTO
7009863|26/07/2018|LIQUIDACION_IMPUESTO
7010080|06/08/2018|LIQUIDACION_IMPUESTO
7014877|23/08/2018|LIQUIDACION_IMPUESTO
7015080|27/08/2018|LIQUIDACION_IMPUESTO
7015110|21/08/2018|LIQUIDACION_IMPUESTO
7015116|29/08/2018|LIQUIDACION_IMPUESTO
7015124|27/08/2018|LIQUIDACION_IMPUESTO
7015137|31/08/2018|LIQUIDACION_IMPUESTO
7015146|22/08/2018|LIQUIDACION_IMPUESTO
7015148|22/08/2018|LIQUIDACION_IMPUESTO
7015786|31/08/2018|LIQUIDACION_IMPUESTO
7015787|31/08/2018|LIQUIDACION_IMPUESTO
7015803|29/08/2018|LIQUIDACION_IMPUESTO
7015812|29/08/2018|LIQUIDACION_IMPUESTO
7015818|31/08/2018|LIQUIDACION_IMPUESTO
7015831|29/08/2018|LIQUIDACION_IMPUESTO
7015853|24/08/2018|LIQUIDACION_IMPUESTO
7015872|31/08/2018|LIQUIDACION_IMPUESTO
7015874|29/08/2018|LIQUIDACION_IMPUESTO
7015886|29/08/2018|LIQUIDACION_IMPUESTO
7016134|04/09/2018|LIQUIDACION_IMPUESTO
7016235|30/08/2018|LIQUIDACION_IMPUESTO
7016236|21/08/2018|LIQUIDACION_IMPUESTO
7016372|30/08/2018|LIQUIDACION_IMPUESTO
7016374|31/08/2018|LIQUIDACION_IMPUESTO
7016376|30/08/2018|LIQUIDACION_IMPUESTO
7016566|31/08/2018|LIQUIDACION_IMPUESTO
7016567|13/09/2018|LIQUIDACION_IMPUESTO
7016643|04/09/2018|LIQUIDACION_IMPUESTO
7016646|04/09/2018|LIQUIDACION_IMPUESTO
7016673|04/09/2018|LIQUIDACION_IMPUESTO
7016675|04/09/2018|LIQUIDACION_IMPUESTO
7017046|06/09/2018|LIQUIDACION_IMPUESTO
7017047|31/08/2018|LIQUIDACION_IMPUESTO
7017068|07/09/2018|LIQUIDACION_IMPUESTO
7017308|07/09/2018|LIQUIDACION_IMPUESTO
7017309|06/09/2018|LIQUIDACION_IMPUESTO
7017310|05/09/2018|LIQUIDACION_IMPUESTO
7017494|13/09/2018|LIQUIDACION_IMPUESTO
7017495|13/09/2018|LIQUIDACION_IMPUESTO
7017614|12/09/2018|LIQUIDACION_IMPUESTO
7017615|12/09/2018|LIQUIDACION_IMPUESTO
7017616|12/09/2018|LIQUIDACION_IMPUESTO
7017677|17/09/2018|LIQUIDACION_IMPUESTO
7017678|17/09/2018|LIQUIDACION_IMPUESTO
7017854|17/09/2018|LIQUIDACION_IMPUESTO
7017858|17/09/2018|LIQUIDACION_IMPUESTO
7017951|03/09/2018|LIQUIDACION_IMPUESTO
7018060|17/09/2018|LIQUIDACION_IMPUESTO
7018061|14/09/2018|LIQUIDACION_IMPUESTO
7018062|26/09/2018|LIQUIDACION_IMPUESTO
7018064|19/09/2018|LIQUIDACION_IMPUESTO
7018066|19/09/2018|LIQUIDACION_IMPUESTO
7018077|17/09/2018|LIQUIDACION_IMPUESTO
7018078|12/09/2018|LIQUIDACION_IMPUESTO
7018080|19/09/2018|LIQUIDACION_IMPUESTO
7018082|19/09/2018|LIQUIDACION_IMPUESTO
7018713|13/09/2018|LIQUIDACION_IMPUESTO
7018769|12/09/2018|LIQUIDACION_IMPUESTO
7019785|27/09/2018|LIQUIDACION_IMPUESTO
7019839|27/09/2018|LIQUIDACION_IMPUESTO
7019851|24/09/2018|LIQUIDACION_IMPUESTO
7019852|17/09/2018|LIQUIDACION_IMPUESTO
7019855|21/09/2018|LIQUIDACION_IMPUESTO
7019999|21/09/2018|LIQUIDACION_IMPUESTO
7020000|21/09/2018|LIQUIDACION_IMPUESTO
7020001|19/09/2018|LIQUIDACION_IMPUESTO
7020002|19/09/2018|LIQUIDACION_IMPUESTO
7020003|19/09/2018|LIQUIDACION_IMPUESTO
7020149|21/09/2018|LIQUIDACION_IMPUESTO
7020150|21/09/2018|LIQUIDACION_IMPUESTO
7020152|21/09/2018|LIQUIDACION_IMPUESTO
7020232|25/09/2018|LIQUIDACION_IMPUESTO
7020234|01/10/2018|LIQUIDACION_IMPUESTO
7020315|27/09/2018|LIQUIDACION_IMPUESTO
7020375|25/09/2018|LIQUIDACION_IMPUESTO
7020491|25/09/2018|LIQUIDACION_IMPUESTO
7029200|26/09/2018|LIQUIDACION_IMPUESTO
7029208|25/09/2018|LIQUIDACION_IMPUESTO
7029209|28/09/2018|LIQUIDACION_IMPUESTO
7029278|01/10/2018|LIQUIDACION_IMPUESTO
7029284|28/09/2018|LIQUIDACION_IMPUESTO
7029287|28/09/2018|LIQUIDACION_IMPUESTO
7029856|28/09/2018|LIQUIDACION_IMPUESTO
7029995|28/09/2018|LIQUIDACION_IMPUESTO
6826816|21/04/2017|CALIFICACION_NEGATIVA
6849283|28/07/2017|CALIFICACION_NEGATIVA
6849829|21/03/2017|CALIFICACION_NEGATIVA
6849949|30/05/2017|CALIFICACION_NEGATIVA
6850081|16/01/2017|CALIFICACION_NEGATIVA
6850260|03/02/2017|CALIFICACION_NEGATIVA
6850564|30/05/2017|CALIFICACION_NEGATIVA
6850684|17/10/2017|CALIFICACION_NEGATIVA
6850857|19/09/2017|CALIFICACION_NEGATIVA
6850887|07/09/2017|CALIFICACION_NEGATIVA
6851033|26/07/2018|CALIFICACION_NEGATIVA
6851077|06/04/2017|CALIFICACION_NEGATIVA
6851236|22/05/2018|CALIFICACION_NEGATIVA
6851241|18/05/2017|CALIFICACION_NEGATIVA
6851272|23/07/2018|CALIFICACION_NEGATIVA
6851282|22/06/2017|CALIFICACION_NEGATIVA
6851312|04/06/2018|CALIFICACION_NEGATIVA
6851373|23/04/2018|CALIFICACION_NEGATIVA
6851377|07/09/2017|CALIFICACION_NEGATIVA
6851581|22/06/2017|CALIFICACION_NEGATIVA
6851630|22/06/2017|CALIFICACION_NEGATIVA
6851718|04/06/2018|CALIFICACION_NEGATIVA
6851765|22/06/2017|CALIFICACION_NEGATIVA
6851787|06/09/2017|CALIFICACION_NEGATIVA
6851793|23/08/2017|CALIFICACION_NEGATIVA
6851825|25/09/2017|CALIFICACION_NEGATIVA
6852123|14/08/2017|CALIFICACION_NEGATIVA
6852409|12/09/2017|CALIFICACION_NEGATIVA
6852798|17/10/2017|CALIFICACION_NEGATIVA
6852841|18/09/2017|CALIFICACION_NEGATIVA
6853063|27/08/2018|CALIFICACION_NEGATIVA
6853083|20/02/2018|CALIFICACION_NEGATIVA
6853140|13/09/2017|CALIFICACION_NEGATIVA
6853144|22/09/2017|CALIFICACION_NEGATIVA
6853182|05/09/2018|CALIFICACION_NEGATIVA
6853204|28/03/2018|CALIFICACION_NEGATIVA
6853212|17/10/2017|CALIFICACION_NEGATIVA
6853282|06/07/2017|CALIFICACION_NEGATIVA
6853378|30/05/2017|CALIFICACION_NEGATIVA
6853609|07/04/2017|CALIFICACION_NEGATIVA
6853614|23/07/2018|CALIFICACION_NEGATIVA
6853658|07/04/2017|CALIFICACION_NEGATIVA
6854845|19/09/2017|CALIFICACION_NEGATIVA
6855132|05/07/2018|CALIFICACION_NEGATIVA
6855645|05/10/2012|CALIFICACION_NEGATIVA
6855827|22/09/2017|CALIFICACION_NEGATIVA
6855872|05/10/2012|CALIFICACION_NEGATIVA
6855873|05/10/2012|CALIFICACION_NEGATIVA
6856433|07/09/2017|CALIFICACION_NEGATIVA
6856527|05/10/2012|CALIFICACION_NEGATIVA
6856528|05/10/2012|CALIFICACION_NEGATIVA
6856734|05/10/2012|CALIFICACION_NEGATIVA
6857680|07/04/2017|CALIFICACION_NEGATIVA
6857801|07/04/2017|CALIFICACION_NEGATIVA
6857908|05/10/2012|CALIFICACION_NEGATIVA
6857909|05/10/2012|CALIFICACION_NEGATIVA
6857910|05/10/2012|CALIFICACION_NEGATIVA
6857934|07/09/2017|CALIFICACION_NEGATIVA
6860704|18/09/2018|CALIFICACION_NEGATIVA
6862154|07/08/2017|CALIFICACION_NEGATIVA
6862155|07/08/2017|CALIFICACION_NEGATIVA
6862495|18/09/2018|CALIFICACION_NEGATIVA
6862508|07/08/2017|CALIFICACION_NEGATIVA
6862873|07/08/2017|CALIFICACION_NEGATIVA
6862990|18/09/2018|CALIFICACION_NEGATIVA
6863024|07/08/2017|CALIFICACION_NEGATIVA
6863741|09/08/2018|CALIFICACION_NEGATIVA
6863742|09/08/2018|CALIFICACION_NEGATIVA
6863743|09/08/2018|CALIFICACION_NEGATIVA
6863744|09/08/2018|CALIFICACION_NEGATIVA
6864118|18/09/2018|CALIFICACION_NEGATIVA
6864119|18/09/2018|CALIFICACION_NEGATIVA
6864334|18/09/2018|CALIFICACION_NEGATIVA
6864335|18/09/2018|CALIFICACION_NEGATIVA
6864336|18/09/2018|CALIFICACION_NEGATIVA
6864337|18/09/2018|CALIFICACION_NEGATIVA
6864338|18/09/2018|CALIFICACION_NEGATIVA
6864339|18/09/2018|CALIFICACION_NEGATIVA
6864340|18/09/2018|CALIFICACION_NEGATIVA
6864341|18/09/2018|CALIFICACION_NEGATIVA
6864342|18/09/2018|CALIFICACION_NEGATIVA
6864343|18/09/2018|CALIFICACION_NEGATIVA
6864344|18/09/2018|CALIFICACION_NEGATIVA
6864345|18/09/2018|CALIFICACION_NEGATIVA
6864346|18/09/2018|CALIFICACION_NEGATIVA
6864347|18/09/2018|CALIFICACION_NEGATIVA
6864542|18/09/2018|CALIFICACION_NEGATIVA
6864543|18/09/2018|CALIFICACION_NEGATIVA
6864577|18/09/2018|CALIFICACION_NEGATIVA
6864578|18/09/2018|CALIFICACION_NEGATIVA
6864579|18/09/2018|CALIFICACION_NEGATIVA
6864676|18/09/2018|CALIFICACION_NEGATIVA
6864677|18/09/2018|CALIFICACION_NEGATIVA
6864678|18/09/2018|CALIFICACION_NEGATIVA
6864679|18/09/2018|CALIFICACION_NEGATIVA
6864680|18/09/2018|CALIFICACION_NEGATIVA
6864681|18/09/2018|CALIFICACION_NEGATIVA
6864682|18/09/2018|CALIFICACION_NEGATIVA
6864683|18/09/2018|CALIFICACION_NEGATIVA
6864707|09/08/2018|CALIFICACION_NEGATIVA
6864708|09/08/2018|CALIFICACION_NEGATIVA
6864709|09/08/2018|CALIFICACION_NEGATIVA
6864710|09/08/2018|CALIFICACION_NEGATIVA
6864711|09/08/2018|CALIFICACION_NEGATIVA
6864712|09/08/2018|CALIFICACION_NEGATIVA
6864713|09/08/2018|CALIFICACION_NEGATIVA
6864796|18/09/2018|CALIFICACION_NEGATIVA
6864797|18/09/2018|CALIFICACION_NEGATIVA
6864798|18/09/2018|CALIFICACION_NEGATIVA
6864799|18/09/2018|CALIFICACION_NEGATIVA
6864922|18/09/2018|CALIFICACION_NEGATIVA
6864923|18/09/2018|CALIFICACION_NEGATIVA
6864924|18/09/2018|CALIFICACION_NEGATIVA
6864925|18/09/2018|CALIFICACION_NEGATIVA
6864926|18/09/2018|CALIFICACION_NEGATIVA
6864927|18/09/2018|CALIFICACION_NEGATIVA
6864928|18/09/2018|CALIFICACION_NEGATIVA
6864929|18/09/2018|CALIFICACION_NEGATIVA
6864930|18/09/2018|CALIFICACION_NEGATIVA
6864931|18/09/2018|CALIFICACION_NEGATIVA
6864932|18/09/2018|CALIFICACION_NEGATIVA
6864933|18/09/2018|CALIFICACION_NEGATIVA
6864934|18/09/2018|CALIFICACION_NEGATIVA
6864974|18/09/2018|CALIFICACION_NEGATIVA
6864975|18/09/2018|CALIFICACION_NEGATIVA
6864976|18/09/2018|CALIFICACION_NEGATIVA
6865047|09/08/2018|CALIFICACION_NEGATIVA
6865048|09/08/2018|CALIFICACION_NEGATIVA
6865049|09/08/2018|CALIFICACION_NEGATIVA
6865050|09/08/2018|CALIFICACION_NEGATIVA
6865052|09/08/2018|CALIFICACION_NEGATIVA
6865053|09/08/2018|CALIFICACION_NEGATIVA
6865054|09/08/2018|CALIFICACION_NEGATIVA
6865181|18/09/2018|CALIFICACION_NEGATIVA
6865182|18/09/2018|CALIFICACION_NEGATIVA
6865183|18/09/2018|CALIFICACION_NEGATIVA
6865270|09/08/2018|CALIFICACION_NEGATIVA
6865271|09/08/2018|CALIFICACION_NEGATIVA
6865272|09/08/2018|CALIFICACION_NEGATIVA
6865273|09/08/2018|CALIFICACION_NEGATIVA
6865274|09/08/2018|CALIFICACION_NEGATIVA
6865314|09/08/2018|CALIFICACION_NEGATIVA
6865315|09/08/2018|CALIFICACION_NEGATIVA
6865316|09/08/2018|CALIFICACION_NEGATIVA
6865317|09/08/2018|CALIFICACION_NEGATIVA
6865319|09/08/2018|CALIFICACION_NEGATIVA
6865320|09/08/2018|CALIFICACION_NEGATIVA
6865796|18/09/2018|CALIFICACION_NEGATIVA
6865797|18/09/2018|CALIFICACION_NEGATIVA
6865798|18/09/2018|CALIFICACION_NEGATIVA
6865799|18/09/2018|CALIFICACION_NEGATIVA
6865800|18/09/2018|CALIFICACION_NEGATIVA
6865801|18/09/2018|CALIFICACION_NEGATIVA
6865802|18/09/2018|CALIFICACION_NEGATIVA
6865803|18/09/2018|CALIFICACION_NEGATIVA
6865804|18/09/2018|CALIFICACION_NEGATIVA
6865805|18/09/2018|CALIFICACION_NEGATIVA
6865806|18/09/2018|CALIFICACION_NEGATIVA
6865807|18/09/2018|CALIFICACION_NEGATIVA
6865808|18/09/2018|CALIFICACION_NEGATIVA
6865809|18/09/2018|CALIFICACION_NEGATIVA
6865810|18/09/2018|CALIFICACION_NEGATIVA
6865811|18/09/2018|CALIFICACION_NEGATIVA
6865812|18/09/2018|CALIFICACION_NEGATIVA
6865813|18/09/2018|CALIFICACION_NEGATIVA
6865861|18/09/2018|CALIFICACION_NEGATIVA
6865862|18/09/2018|CALIFICACION_NEGATIVA
6865863|18/09/2018|CALIFICACION_NEGATIVA
6865864|18/09/2018|CALIFICACION_NEGATIVA
6865865|18/09/2018|CALIFICACION_NEGATIVA
6865866|18/09/2018|CALIFICACION_NEGATIVA
6865867|18/09/2018|CALIFICACION_NEGATIVA
6865868|18/09/2018|CALIFICACION_NEGATIVA
6865869|18/09/2018|CALIFICACION_NEGATIVA
6865870|18/09/2018|CALIFICACION_NEGATIVA
6865871|18/09/2018|CALIFICACION_NEGATIVA
6865872|18/09/2018|CALIFICACION_NEGATIVA
6865873|18/09/2018|CALIFICACION_NEGATIVA
6865874|18/09/2018|CALIFICACION_NEGATIVA
6865875|18/09/2018|CALIFICACION_NEGATIVA
6865913|09/08/2018|CALIFICACION_NEGATIVA
6865914|09/08/2018|CALIFICACION_NEGATIVA
6865915|09/08/2018|CALIFICACION_NEGATIVA
6865916|09/08/2018|CALIFICACION_NEGATIVA
6865917|09/08/2018|CALIFICACION_NEGATIVA
6865918|09/08/2018|CALIFICACION_NEGATIVA
6865919|09/08/2018|CALIFICACION_NEGATIVA
6866015|18/09/2018|CALIFICACION_NEGATIVA
6866016|18/09/2018|CALIFICACION_NEGATIVA
6866034|09/08/2018|CALIFICACION_NEGATIVA
6866035|09/08/2018|CALIFICACION_NEGATIVA
6866036|09/08/2018|CALIFICACION_NEGATIVA
6866037|09/08/2018|CALIFICACION_NEGATIVA
6866038|09/08/2018|CALIFICACION_NEGATIVA
6866039|09/08/2018|CALIFICACION_NEGATIVA
6866040|09/08/2018|CALIFICACION_NEGATIVA
6866041|09/08/2018|CALIFICACION_NEGATIVA
6866042|09/08/2018|CALIFICACION_NEGATIVA
6866043|09/08/2018|CALIFICACION_NEGATIVA
6866089|18/09/2018|CALIFICACION_NEGATIVA
6866090|18/09/2018|CALIFICACION_NEGATIVA
6866091|18/09/2018|CALIFICACION_NEGATIVA
6866092|18/09/2018|CALIFICACION_NEGATIVA
6866093|18/09/2018|CALIFICACION_NEGATIVA
